id,client_id,responsible_id,responsible_name,program_id,product_id,product_name,quantity_start,start_date,duration_reference_days,pv_per_unit,price_public_per_unit,quantite_label,note_metier,active,created_at,updated_at
4724d481-5903-49b6-b2c4-59105fa062c3,edd819e7-8a2e-4d45-b3dd-f6c23f5f8be5,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,formula-1,Formula 1,1,2026-04-07,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-07T13:41:26.181534+00:00,2026-04-07T13:41:26.181534+00:00
03aa144f-ff6a-44bc-9625-81a7ca9dde2f,edd819e7-8a2e-4d45-b3dd-f6c23f5f8be5,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,the-51g,Boisson instantanee a base de the 51 g,1,2026-04-07,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-07T13:41:37.017833+00:00,2026-04-07T13:41:37.017833+00:00
fc5d36d4-18b2-41ad-84df-847dfa7defde,edd819e7-8a2e-4d45-b3dd-f6c23f5f8be5,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,multifibres,Boisson multifibres,1,2026-04-07,30,22.95,43.5,30 doses,Reference simple de 30 jours.,true,2026-04-07T13:41:40.616455+00:00,2026-04-07T13:41:40.616455+00:00
6288eeb4-bd25-48e0-956e-3da9f321f5a5,ab00262a-3cc5-4a29-9cba-4a9bfffc9d16,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,pdm,Melange pour boisson proteinee,2,2026-03-29,42,33,75,42 doses,Reference simple de 1 dose / jour sur 42 jours.,true,2026-04-07T13:51:09.001695+00:00,2026-04-07T13:51:09.001695+00:00
91d04018-8f06-47dc-8e03-16d44aa4aa57,ab00262a-3cc5-4a29-9cba-4a9bfffc9d16,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,aloe-vera,Boisson Aloe Vera,1,2026-03-25,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-07T13:51:47.639173+00:00,2026-04-07T13:51:47.639173+00:00
95da353d-7dcf-4290-b0da-8a545bc87946,ab00262a-3cc5-4a29-9cba-4a9bfffc9d16,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,the-51g,Boisson instantanee a base de the 51 g,1,2026-03-25,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-07T13:51:55.148694+00:00,2026-04-07T13:51:55.148694+00:00
499641ee-175e-4fa6-8443-4aedac8fcc2c,13375fb6-d740-44ec-83fb-6438a719950f,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,aloe-vera,Boisson Aloe Vera,1,2026-03-16,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-07T14:12:12.525773+00:00,2026-04-07T14:12:12.525773+00:00
66101229-ae41-4c34-9170-a37aab351081,13375fb6-d740-44ec-83fb-6438a719950f,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,the-51g,Boisson instantanee a base de the 51 g,1,2026-03-16,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-07T13:55:59.707599+00:00,2026-04-07T13:55:59.707599+00:00
caa8b80d-7410-4cc4-84ae-69ae1fde0902,f9ba183c-4be9-4736-a529-efa2dc7020bf,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,pdm,Melange pour boisson proteinee,1,2026-03-08,42,33,75,42 doses,Reference simple de 1 dose / jour sur 42 jours.,true,2026-04-07T14:14:14.275916+00:00,2026-04-07T14:14:14.275916+00:00
445ea0fd-6487-4335-9ba8-854b7217cf47,13375fb6-d740-44ec-83fb-6438a719950f,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,formula-1,Formula 1,2,2026-04-10,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-07T13:55:53.927527+00:00,2026-04-07T13:55:53.927527+00:00
fa18e24b-912d-4a91-9c43-bf846793f3e9,f9ba183c-4be9-4736-a529-efa2dc7020bf,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,formula-1,Formula 1,1,2026-04-10,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-07T14:24:52.462952+00:00,2026-04-07T14:24:52.462952+00:00
86f2c583-1fcc-40aa-8ba7-d4e45d0b5454,f9ba183c-4be9-4736-a529-efa2dc7020bf,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,multifibres,Boisson multifibres,1,2026-04-10,30,22.95,43.5,30 doses,Reference simple de 30 jours.,true,2026-04-07T14:25:10.152271+00:00,2026-04-07T14:25:10.152271+00:00
55cd537c-a492-42a2-97c7-0d5656436d4a,f9ba183c-4be9-4736-a529-efa2dc7020bf,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,the-51g,Boisson instantanee a base de the 51 g,1,2026-04-10,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-07T14:27:17.006184+00:00,2026-04-07T14:27:17.006184+00:00
08c1bab9-33a8-4249-8435-db97d6d433ac,ebe0074c-a027-43ac-94bf-8ed4aaefd245,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,pdm,Melange pour boisson proteinee,1,2026-04-02,42,33,75,42 doses,Reference simple de 1 dose / jour sur 42 jours.,true,2026-04-07T12:34:54.134676+00:00,2026-04-07T12:34:54.134676+00:00
37765516-62dd-469c-961c-f6fd895121c3,512c149f-ebb0-40f4-986f-298dcb83d4c4,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,formula-1,Formula 1,1,2026-04-16,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-04T15:24:46.105913+00:00,2026-04-04T15:24:46.105913+00:00
c1674590-feae-4536-8375-799d2f824953,ebe0074c-a027-43ac-94bf-8ed4aaefd245,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,the-51g,Boisson instantanee a base de the 51 g,1,2026-04-02,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-07T12:34:54.134676+00:00,2026-04-07T12:34:54.134676+00:00
f1f36a85-26d6-413c-8d17-6b15de150fd0,ebe0074c-a027-43ac-94bf-8ed4aaefd245,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,formula-1,Formula 1,1,2026-04-02,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-07T12:34:54.134676+00:00,2026-04-07T12:34:54.134676+00:00
15d4f76a-6ef8-4fdf-9841-04dc417dd41d,580090f1-69a7-47f2-9821-2b2b44b874f3,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,booster-1,the-51g,Boisson instantanee a base de the 51 g,1,2026-04-19,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-20T16:44:58.851463+00:00,2026-04-20T16:44:58.851463+00:00
5711ea72-97c0-44c9-a64a-0e6b7c27c11e,580090f1-69a7-47f2-9821-2b2b44b874f3,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,booster-1,aloe-vera,Boisson Aloe Vera,1,2026-04-19,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-20T16:44:58.851463+00:00,2026-04-20T16:44:58.851463+00:00
3457911d-94de-47d7-84cf-7557f9859d63,580090f1-69a7-47f2-9821-2b2b44b874f3,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,booster-1,formula-1,Formula 1,1,2026-04-19,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-20T16:44:58.851463+00:00,2026-04-20T16:44:58.851463+00:00
6681f093-8613-456f-a996-15247a51f2c0,143f248c-7a1d-49e4-9b09-ca1d59db52e1,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,the-51g,Boisson instantanee a base de the 51 g,1,2026-03-28,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-07T15:14:01.883845+00:00,2026-04-07T15:14:01.883845+00:00
3a95772c-e5a5-419e-a5d9-67d3fe599310,143f248c-7a1d-49e4-9b09-ca1d59db52e1,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,aloe-vera,Boisson Aloe Vera,1,2026-03-28,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-07T15:14:11.752724+00:00,2026-04-07T15:14:11.752724+00:00
04de0d92-208a-4b24-8619-83489dff5833,143f248c-7a1d-49e4-9b09-ca1d59db52e1,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,formula-1,Formula 1,1,2026-03-16,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-07T15:16:18.99739+00:00,2026-04-07T15:16:18.99739+00:00
91835fcc-c371-4454-83d8-c3fe5ba9fdfe,143f248c-7a1d-49e4-9b09-ca1d59db52e1,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,pdm,Melange pour boisson proteinee,1,2026-03-16,42,33,75,42 doses,Reference simple de 1 dose / jour sur 42 jours.,true,2026-04-07T15:16:24.714353+00:00,2026-04-07T15:16:24.714353+00:00
9d0cfeef-613c-42fc-aec1-1c2e6b0dec5b,d49fa503-f9c2-48c5-8559-57200c10e0d9,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,aloe-vera,Boisson Aloe Vera,1,2026-04-14,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-20T12:09:55.042247+00:00,2026-04-20T12:09:55.042247+00:00
845dc76e-df81-4f58-b23a-6d417acd92b3,d49fa503-f9c2-48c5-8559-57200c10e0d9,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,the-51g,Boisson instantanee a base de the 51 g,1,2026-04-14,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-20T12:09:55.042247+00:00,2026-04-20T12:09:55.042247+00:00
ddf11c63-f2cf-402c-8686-6c28f584def8,d49fa503-f9c2-48c5-8559-57200c10e0d9,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,formula-1,Formula 1,1,2026-04-14,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-20T12:09:55.042247+00:00,2026-04-20T12:09:55.042247+00:00
8b68b29f-bb05-4afd-bceb-90dd18776721,d49fa503-f9c2-48c5-8559-57200c10e0d9,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,pdm,Melange pour boisson proteinee,1,2026-04-14,42,33,75,42 doses,Reference simple de 1 dose / jour sur 42 jours.,true,2026-04-20T12:09:55.042247+00:00,2026-04-20T12:09:55.042247+00:00
56a05f59-1b12-4b5b-aa77-9e4984604427,580090f1-69a7-47f2-9821-2b2b44b874f3,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,booster-1,pdm,Melange pour boisson proteinee,1,2026-04-19,42,33,75,42 doses,Reference simple de 1 dose / jour sur 42 jours.,true,2026-04-20T16:54:19.132326+00:00,2026-04-20T16:54:19.132326+00:00
285a1c5e-6de9-4b8a-bdf4-2b109c34d83e,254e5a53-4238-4b9a-8534-aba8f1039910,f5285ea5-9521-4e0d-8e09-523e310c494f,Mandy,premium,formula-1,Formula 1,1,2026-04-21,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-16T14:15:49.488913+00:00,2026-04-16T14:15:49.488913+00:00
25b0dd8a-103f-4b1c-8c50-8936eff782d7,fdedca62-eaa2-4b14-b7da-08742ea4953f,2c6653c6-525a-48b7-8965-ee8439bf1798,Prisca et Alex,premium,aloe-vera,Boisson Aloe Vera,1,2023-06-21,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-08T05:51:15.171497+00:00,2026-04-08T05:51:15.171497+00:00
e89f9b2e-6ab2-46fe-8a36-4081651d89c5,fdedca62-eaa2-4b14-b7da-08742ea4953f,2c6653c6-525a-48b7-8965-ee8439bf1798,Prisca et Alex,premium,the-51g,Boisson instantanee a base de the 51 g,1,2023-06-21,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-08T05:51:15.171497+00:00,2026-04-08T05:51:15.171497+00:00
321a65f7-6cf2-489f-80da-cbd5211cd91b,fdedca62-eaa2-4b14-b7da-08742ea4953f,2c6653c6-525a-48b7-8965-ee8439bf1798,Prisca et Alex,premium,formula-1,Formula 1,1,2023-06-21,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-08T05:51:15.171497+00:00,2026-04-08T05:51:15.171497+00:00
353265bf-f5b1-4ae8-9377-58b5ea245a39,fdedca62-eaa2-4b14-b7da-08742ea4953f,2c6653c6-525a-48b7-8965-ee8439bf1798,Prisca et Alex,premium,pdm,Melange pour boisson proteinee,1,2023-06-21,42,33,75,42 doses,Reference simple de 1 dose / jour sur 42 jours.,true,2026-04-08T05:51:15.171497+00:00,2026-04-08T05:51:15.171497+00:00
a552ab94-b830-40ab-8473-cb404f6e5309,e4830e22-18e4-496b-9396-32c813779586,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,starter,formula-1,Formula 1,1,2026-04-23,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-23T10:04:22.052327+00:00,2026-04-23T10:04:22.052327+00:00
e8075050-7bc9-44f2-a9e3-3c0824ec4a39,f9ba183c-4be9-4736-a529-efa2dc7020bf,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,phyto-brule-graisse,Phyto Complete,1,2026-04-10,30,38.15,90,60 gelules,Reference simple de 30 jours.,true,2026-04-14T09:17:59.111215+00:00,2026-04-14T09:17:59.111215+00:00
62e20295-f0a3-4fa1-879a-e56e5b42349f,82e14498-b94b-4c80-9441-524f6cb3670d,656dcf35-4859-4a70-9d20-990104813423,Thomas,starter,xtra-cal,Xtra-Cal,1,2026-04-23,30,10.25,24.5,30 jours,Repère simple autour du calcium.,true,2026-04-24T13:53:29.397295+00:00,2026-04-24T13:53:29.397295+00:00
df08beb6-4c4d-4e9a-91a1-dbd2b1b6f282,f9ba183c-4be9-4736-a529-efa2dc7020bf,656dcf35-4859-4a70-9d20-990104813423,Thomas,premium,aloe-vera,Boisson Aloe Vera,1,2026-04-10,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-07T14:14:07.943002+00:00,2026-04-07T14:14:07.943002+00:00
2c6e98e7-00ae-4a7f-b5f8-bee74e40c93c,e8d12a20-0e39-4110-b290-750db627eaad,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,formula-1,Formula 1,1,2026-04-09,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-14T09:25:00.556524+00:00,2026-04-14T09:25:00.556524+00:00
18fb816a-0b7a-4a68-815c-81c7891987b8,e8d12a20-0e39-4110-b290-750db627eaad,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,aloe-vera,Boisson Aloe Vera,1,2026-04-09,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-14T09:25:14.88238+00:00,2026-04-14T09:25:14.88238+00:00
f7292d77-cd47-431e-a698-ce6cb678f7cd,82e14498-b94b-4c80-9441-524f6cb3670d,656dcf35-4859-4a70-9d20-990104813423,Thomas,starter,h24-hydrate,Herbalife 24 — Hydrate,1,2026-04-23,20,17.2,47.5,20 jours,Hydratation optimale avec électrolytes.,true,2026-04-24T13:53:29.397295+00:00,2026-04-24T13:53:29.397295+00:00
6fd534a1-ca7f-47b7-a045-841a4c91e8a7,562af8f3-656d-45f0-890b-489819ac53ca,f5285ea5-9521-4e0d-8e09-523e310c494f,Mandy,starter,aloe-vera,Boisson Aloe Vera,1,2026-04-25,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-25T15:26:47.208213+00:00,2026-04-25T15:26:47.208213+00:00
0c31d857-a21c-44f9-a96e-b849bcb0c2fe,562af8f3-656d-45f0-890b-489819ac53ca,f5285ea5-9521-4e0d-8e09-523e310c494f,Mandy,starter,the-51g,Boisson instantanee a base de the 51 g,1,2026-04-25,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-25T15:26:47.208213+00:00,2026-04-25T15:26:47.208213+00:00
37860a3d-dc37-479b-83dc-ee6a7692c6f1,562af8f3-656d-45f0-890b-489819ac53ca,f5285ea5-9521-4e0d-8e09-523e310c494f,Mandy,starter,formula-1,Formula 1,1,2026-04-25,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-25T15:26:47.208213+00:00,2026-04-25T15:26:47.208213+00:00
a01c013d-d6c4-493d-9c28-96efee26fa17,0b7c27a9-7a57-4bf0-ab48-cc5cd5c88e0b,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,starter,aloe-vera,Boisson Aloe Vera,1,2022-08-13,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-27T19:30:11.406367+00:00,2026-04-27T19:30:11.406367+00:00
fa9dd768-e2ef-4fd9-99af-8ad74d309d21,0b7c27a9-7a57-4bf0-ab48-cc5cd5c88e0b,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,starter,the-51g,Boisson instantanee a base de the 51 g,1,2022-08-13,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-27T19:30:11.406367+00:00,2026-04-27T19:30:11.406367+00:00
4f7f9893-143a-4f5e-8e69-0dbfbbe00af5,85dd2bac-a429-4d80-9d2c-12f957667bea,2c6653c6-525a-48b7-8965-ee8439bf1798,Prisca et Alex,premium,the-51g,Boisson instantanee a base de the 51 g,1,2026-02-27,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-16T08:11:10.324069+00:00,2026-04-16T08:11:10.324069+00:00
e2453cb8-3854-48b4-91d5-038866cce685,85dd2bac-a429-4d80-9d2c-12f957667bea,2c6653c6-525a-48b7-8965-ee8439bf1798,Prisca et Alex,premium,formula-1,Formula 1,1,2026-02-27,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-16T08:11:10.324069+00:00,2026-04-16T08:11:10.324069+00:00
832bc8f7-8604-43cf-9f59-1e413d84848f,254e5a53-4238-4b9a-8534-aba8f1039910,f5285ea5-9521-4e0d-8e09-523e310c494f,Mandy,premium,pdm,Melange pour boisson proteinee,1,2026-03-26,42,33,75,42 doses,Reference simple de 1 dose / jour sur 42 jours.,true,2026-04-16T14:15:49.488913+00:00,2026-04-16T14:15:49.488913+00:00
8d4e65ec-cf3c-480d-93d0-7c12a8b15547,dd508019-bab1-4304-9ed1-795e7202e889,f5285ea5-9521-4e0d-8e09-523e310c494f,Mandy,premium,formula-1,Formula 1,1,2026-04-16,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-16T14:51:11.451818+00:00,2026-04-16T14:51:11.451818+00:00
5426db86-8561-40b6-88b7-27df57ae5d6a,dd508019-bab1-4304-9ed1-795e7202e889,f5285ea5-9521-4e0d-8e09-523e310c494f,Mandy,premium,the-51g,Boisson instantanee a base de the 51 g,1,2026-04-16,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-16T14:51:11.451818+00:00,2026-04-16T14:51:11.451818+00:00
d2fa42dd-1bd2-4ee3-abf4-4b1c3db462af,dd508019-bab1-4304-9ed1-795e7202e889,f5285ea5-9521-4e0d-8e09-523e310c494f,Mandy,premium,aloe-vera,Boisson Aloe Vera,1,2026-04-16,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-16T14:51:11.451818+00:00,2026-04-16T14:51:11.451818+00:00
16880d64-dbca-4fde-96d5-c839d8f51c61,dcbf9c16-61d6-45a7-bc56-fb398d44af1f,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,starter,formula-1,Formula 1,1,2026-04-21,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-21T14:02:06.020276+00:00,2026-04-21T14:02:06.020276+00:00
68508f78-ad30-4efc-b1e3-abd185f0b840,760ca664-63fe-4282-8143-bc4de330bb16,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,the-51g,Boisson instantanee a base de the 51 g,1,2026-03-10,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-16T20:04:42.667439+00:00,2026-04-16T20:04:42.667439+00:00
308e0c39-84ce-4aa6-83eb-b20fd4da04d5,760ca664-63fe-4282-8143-bc4de330bb16,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,formula-1,Formula 1,1,2026-03-10,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-16T20:04:42.667439+00:00,2026-04-16T20:04:42.667439+00:00
1a4ec1ce-4aa2-4fa7-be61-2b16e3123981,760ca664-63fe-4282-8143-bc4de330bb16,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,aloe-vera,Boisson Aloe Vera,1,2026-03-10,21,24.95,54.5,473 ml,"Dans le suivi, au-dela de 21 jours on considere l'hydratation comme mal tenue.",true,2026-04-16T20:04:42.667439+00:00,2026-04-16T20:04:42.667439+00:00
8b7aab91-e3cd-49e5-b269-3c6d705a4b3a,5ea847e8-b4d5-4b51-8986-f53f032b7c2f,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,the-51g,Boisson instantanee a base de the 51 g,1,2026-04-17,21,19.95,41,51 g,"Meme logique terrain que l'aloe : au-dela de 21 jours, la routine n'a pas ete tenue.",true,2026-04-17T10:28:53.27977+00:00,2026-04-17T10:28:53.27977+00:00
8f01d339-54b6-4e8d-b198-717e451e77e4,5ea847e8-b4d5-4b51-8986-f53f032b7c2f,6e552738-3fe5-4cdb-a4c8-15c5d7dca036,Mélanie,premium,formula-1,Formula 1,1,2026-04-17,21,23.95,63.5,21 doses,"En pratique, 1 pot = 21 jours de reference dans le suivi.",true,2026-04-17T10:28:53.27977+00:00,2026-04-17T10:28:53.27977+00:00
